canonical_id,raw_variants,n_variants,total_count,median_unit_price_by_variant,max_variant_price_gap,warning
remax_kanyon_dan_vadi,remax kanyon'dan vadi,1,1,"{""remax kanyon'dan vadi"": 32071.43}",0.0,
remax_kanyon_dan,remax kanyon'dan site,1,1,"{""remax kanyon'dan site"": 35135.14}",0.0,
yamac,yamac evleri,1,1,"{""yamac evleri"": 35000.0}",0.0,
asansorlu,asansorlu site,1,1,"{""asansorlu site"": 35333.33}",0.0,
ulu_cami_yakininda,ulu cami yakininda site,1,1,"{""ulu cami yakininda site"": 52400.0}",0.0,
beykent_konaklari_611,beykent konaklari 611 projesi,1,1,"{""beykent konaklari 611 projesi"": 50645.16}",0.0,
kartepe_fsm_kent,kartepe fsm kent,1,1,"{""kartepe fsm kent"": 46875.0}",0.0,
cadde_i_kubra,cadde-i kubra sitesi,1,1,"{""cadde-i kubra sitesi"": 35625.0}",0.0,
empire_house,empire house sitesi,1,1,"{""empire house sitesi"": 44474.03}",0.0,
yagmur_dan,yagmur dan satilik site,1,1,"{""yagmur dan satilik site"": 46551.72}",0.0,
ena_gayrimenkulden_kartepe_s_royal2,ena gayrimenkulden kartepe s.royal2 sit,1,1,"{""ena gayrimenkulden kartepe s.royal2 sit"": 48000.0}",0.0,
kafkas_dostluk,kafkas dostluk konutlari,1,1,"{""kafkas dostluk konutlari"": 25384.62}",0.0,
meridyen_elite,meridyen elite sitesi,1,1,"{""meridyen elite sitesi"": 38141.03}",0.0,
kartepe_dumlupinar_ritim_naz,kartepe dumlupinar ritim naz residence,1,1,"{""kartepe dumlupinar ritim naz residence"": 49324.32}",0.0,
capediem_kartepe,capediem kartepe evleri,1,1,"{""capediem kartepe evleri"": 42500.0}",0.0,
beykent_konaklari,beykent konaklari sitesi,1,1,"{""beykent konaklari sitesi"": 43548.39}",0.0,
garden_kartepe_2,garden kartepe 2 sitesi,1,1,"{""garden kartepe 2 sitesi"": 36875.0}",0.0,
zeray_mahal_kartepe,zeray mahal kartepe sitesi,1,4,"{""zeray mahal kartepe sitesi"": 51123.435}",0.0,
hursoy_behcelievler,hursoy behcelievler sitesi,1,1,"{""hursoy behcelievler sitesi"": 35227.27}",0.0,
dubleks,satilik dubleks site,1,1,"{""satilik dubleks site"": 33125.0}",0.0,
guckat_life,guckat life sitesi,1,1,"{""guckat life sitesi"": 46875.0}",0.0,
kartepe_serender_park,kartepe serender park,1,1,"{""kartepe serender park"": 30937.5}",0.0,
atakoy,atakoy sitesi,1,1,"{""atakoy sitesi"": 31120.0}",0.0,
modern_2,modern 2 sitesi,1,3,"{""modern 2 sitesi"": 33928.57}",0.0,
my_world_kartepe,my world kartepe sitesi,1,1,"{""my world kartepe sitesi"": 57692.31}",0.0,
1_69_kredi_icon,1.69 kredi icon residence,1,1,"{""1.69 kredi icon residence"": 57600.0}",0.0,
a_plus,a plus residence,1,1,"{""a plus residence"": 38043.48}",0.0,
on_cephe,on cephe site,1,1,"{""on cephe site"": 40625.0}",0.0,
konak,konak evleri,1,3,"{""konak evleri"": 33812.95}",0.0,
kartepe,kartepe site,1,1,"{""kartepe site"": 29200.0}",0.0,
marmara_34,marmara 34 sitesi,1,3,"{""marmara 34 sitesi"": 51886.79}",0.0,
son_kartepe_fsm_akev,son firsat kartepe fsm akev sitesi,1,2,"{""son firsat kartepe fsm akev sitesi"": 47472.22}",0.0,
yelkent_vaha,yelkent vaha sitesi,1,5,"{""yelkent vaha sitesi"": 43115.94}",0.0,
dubleks_kent,dubleks kent,1,1,"{""dubleks kent"": 37458.33}",0.0,
acill_deallife_dan_ataevlerde,acill deallife'dan ataevlerde site,1,1,"{""acill deallife'dan ataevlerde site"": 26821.43}",0.0,
hasanpasa_butik,hasanpasa butik site,1,1,"{""hasanpasa butik site"": 39473.68}",0.0,
son_kartepe_fsm,son firsat kartepe fsm site,1,1,"{""son firsat kartepe fsm site"": 46842.11}",0.0,
kartepe_kosekoy,kocaeli kartepe kosekoy site,1,1,"{""kocaeli kartepe kosekoy site"": 36000.0}",0.0,
boutique_kartepe,boutique kartepe,1,1,"{""boutique kartepe"": 38541.67}",0.0,
kartepe_atakent,kartepe atakent konutlari,1,1,"{""kartepe atakent konutlari"": 34944.44}",0.0,
pakmaya_deprem,pakmaya deprem konutlari,1,1,"{""pakmaya deprem konutlari"": 45500.0}",0.0,
ozdilek_atakent,ozdilek atakent konutlari,1,1,"{""ozdilek atakent konutlari"": 26923.08}",0.0,
atakent_evleri_131_ada,atakent evleri 131. ada,1,1,"{""atakent evleri 131. ada"": 35416.67}",0.0,
neff_vizyon,neff vizyon projesi,1,1,"{""neff vizyon projesi"": 44615.38}",0.0,
yatirimlik_kiracili,yatirimlik kiracili site,1,1,"{""yatirimlik kiracili site"": 40500.0}",0.0,
hursoy_sitesi_atakent_1,hursoy sitesi atakent 1,1,1,"{""hursoy sitesi atakent 1"": 35000.0}",0.0,
hasanpasa_mahallesinde_butik,hasanpasa mahallesinde butik site,1,1,"{""hasanpasa mahallesinde butik site"": 38684.21}",0.0,
kent_meydaninda_1_99_krediyle,kent meydaninda 1.99 krediyle site,1,1,"{""kent meydaninda 1.99 krediyle site"": 43809.51}",0.0,
kartepe_kent_meydaninda,kartepe kent meydaninda site,1,4,"{""kartepe kent meydaninda site"": 47156.865}",0.0,
remax_myra_dan_kartepe_fsm_de,remax myra'dan kartepe fsm'de site,1,1,"{""remax myra'dan kartepe fsm'de site"": 44827.59}",0.0,
ertugrul_gazi_mh,ertugrul gazi mh satilik site,1,1,"{""ertugrul gazi mh satilik site"": 63333.33}",0.0,
kartepe_de_manzarali,kartepe'de manzarali site,1,1,"{""kartepe'de manzarali site"": 32121.21}",0.0,
emlakcim41_kent,emlakcim41 kent,1,1,"{""emlakcim41 kent"": 41390.13}",0.0,
kartepe_stone_suite,kartepe stone suite,1,1,"{""kartepe stone suite"": 46250.0}",0.0,
korhandan_kent,korhandan kent,1,1,"{""korhandan kent"": 31818.18}",0.0,
kartepe_kent_merkezinde,kartepe kent merkezinde site,1,1,"{""kartepe kent merkezinde site"": 43333.33}",0.0,
hursoy_sapphire,hursoy sapphire,1,1,"{""hursoy sapphire"": 71000.0}",0.0,
gate41_masukiye,gate41 masukiye projesi,1,1,"{""gate41 masukiye projesi"": 42857.14}",0.0,
gulas,gulas sitesi,1,1,"{""gulas sitesi"": 27052.94}",0.0,
adesa,adesa sitesi,1,1,"{""adesa sitesi"": 36423.84}",0.0,
kartepe_meridyen,kartepe meridyen,1,1,"{""kartepe meridyen"": 26255.17}",0.0,
ekomaxdan_sinirsiz_kredi_asansoru,ekomaxdan sinirsiz kredi asansoru site,1,1,"{""ekomaxdan sinirsiz kredi asansoru site"": 31875.0}",0.0,
gate_41,gate 41 sitesi,1,1,"{""gate 41 sitesi"": 64634.15}",0.0,
fsm_mahallesi_nde,fsm mahallesi'nde luks site,1,1,"{""fsm mahallesi'nde luks site"": 41034.48}",0.0,
agkoc_evleri_2,agkoc evleri 2,1,1,"{""agkoc evleri 2"": 29382.35}",0.0,
derbent_mh,derbent mh site,1,1,"{""derbent mh site"": 31838.24}",0.0,
ritim_kartepe,ritim kartepe konutlari,1,2,"{""ritim kartepe konutlari"": 43056.295}",0.0,
ekomax_dan_e_gazi_asansrlu_havzlu,ekomax'dan e.gazi asansrlu havzlu site,1,1,"{""ekomax'dan e.gazi asansrlu havzlu site"": 46333.33}",0.0,
pasapark_evleri_12,pasapark evleri 12 site,1,1,"{""pasapark evleri 12 site"": 34027.78}",0.0,
bizim_konaklar,bizim konaklar sitesi,1,1,"{""bizim konaklar sitesi"": 33250.0}",0.0,
ekomax_dan_kartpe_fsm_mah_havzlu_asanslu,ekomax'dan kartpe fsm. mah. havzlu asanslu site,1,1,"{""ekomax'dan kartpe fsm. mah. havzlu asanslu site"": 46428.57}",0.0,
mrs_konaklari,mrs konaklari,1,1,"{""mrs konaklari"": 41578.95}",0.0,
aras_gayrimenkulden_fsm_de,aras gayrimenkulden fsm'de site,1,1,"{""aras gayrimenkulden fsm'de site"": 42857.14}",0.0,
dan,dan rezidans,1,1,"{""dan rezidans"": 64375.0}",0.0,
olkar_sakli_vadi_konagi,olkar sakli vadi konagi,1,1,"{""olkar sakli vadi konagi"": 46428.57}",0.0,
100_yil_bariser,100. yil bariser sitesi,1,2,"{""100. yil bariser sitesi"": 46964.285}",0.0,
toksoylu,toksoylu sitesi,1,1,"{""toksoylu sitesi"": 26315.79}",0.0,
versay_yamacevler,versay yamacevler,1,1,"{""versay yamacevler"": 28947.37}",0.0,
degirmendere_modern,degirmendere modern evleri,1,2,"{""degirmendere modern evleri"": 47241.375}",0.0,
altinsehir,altinsehir sitesi,1,3,"{""altinsehir sitesi"": 38095.24}",0.0,
sirinkent_kalici_konutlari_15_ada,sirinkent kalici konutlari 15. ada,1,1,"{""sirinkent kalici konutlari 15. ada"": 27900.0}",0.0,
versay_lilyum_park,versay lilyum park sitesi,1,1,"{""versay lilyum park sitesi"": 49999.99}",0.0,
degirmendere_yuzbasilar_da,degirmendere yuzbasilar da site,1,1,"{""degirmendere yuzbasilar da site"": 40201.01}",0.0,
piyalepasa_da,piyalepasa da site,1,1,"{""piyalepasa da site"": 29032.26}",0.0,
melisa,melisa sitesi,1,1,"{""melisa sitesi"": 42857.14}",0.0,
deniz_yildizi,deniz yildizi evleri,1,2,"{""deniz yildizi evleri"": 28828.125}",0.0,
golcuk_degirmendere_metropolitangreyeffect,golcuk degirmendere metropolitangreyeffect sit,1,1,"{""golcuk degirmendere metropolitangreyeffect sit"": 39052.63}",0.0,
golcuk_mah_faralya,golcuk yeni mah. faralya sitesi,1,1,"{""golcuk yeni mah. faralya sitesi"": 41176.47}",0.0,
sirinkent_kalici_konutlari_19_ada,sirinkent kalici konutlari 19. ada,1,1,"{""sirinkent kalici konutlari 19. ada"": 38333.33}",0.0,
dogan,dogan evleri,1,1,"{""dogan evleri"": 24107.14}",0.0,
asena,asena sitesi,1,1,"{""asena sitesi"": 45769.23}",0.0,
yakamos,yakamos sitesi,1,1,"{""yakamos sitesi"": 36190.48}",0.0,
topcular_da,topcular'da site,1,1,"{""topcular'da site"": 37226.28}",0.0,
sarayli_kalici_konutlari_181_ada,sarayli kalici konutlari 181. ada,1,1,"{""sarayli kalici konutlari 181. ada"": 29200.0}",0.0,
sakli_vadi,sakli vadi evleri,1,1,"{""sakli vadi evleri"": 38690.48}",0.0,
armada,armada sitesi,1,1,"{""armada sitesi"": 35789.47}",0.0,
goztepe,goztepe evleri,1,1,"{""goztepe evleri"": 33071.43}",0.0,
tanyildizdan_golcuk_elit_park,tanyildizdan golcuk elit park,1,1,"{""tanyildizdan golcuk elit park"": 44800.0}",0.0,
ovunc,ovunc sitesi,1,1,"{""ovunc sitesi"": 33178.57}",0.0,
bahce_dubleks,bahce dubleks site,1,1,"{""bahce dubleks site"": 30740.74}",0.0,
olkar_atasehir,olkar atasehir,1,2,"{""olkar atasehir"": 45792.5}",0.0,
cb_envoy_golcuk_mh_faralya,cb envoy golcuk yeni mh. faralya sitesi,1,1,"{""cb envoy golcuk yeni mh. faralya sitesi"": 33544.3}",0.0,
palmiye,palmiye sitesi,1,1,"{""palmiye sitesi"": 40357.14}",0.0,
golcuk_balaban_mimoza_kent,golcuk balaban mimoza kent,1,1,"{""golcuk balaban mimoza kent"": 29375.0}",0.0,
sarayli_kalici_konutlari_182_ada,sarayli kalici konutlari 182. ada,1,1,"{""sarayli kalici konutlari 182. ada"": 33636.36}",0.0,
metropolitan_grey_effect,metropolitan grey effect,1,2,"{""metropolitan grey effect"": 42926.94}",0.0,
civan_park,civan park evleri,1,1,"{""civan park evleri"": 36944.44}",0.0,
azat_park,azat park evleri,1,1,"{""azat park evleri"": 40000.0}",0.0,
beyaz_vadi,beyaz vadi,1,1,"{""beyaz vadi"": 35227.27}",0.0,
mahallede,yeni mahallede site,1,1,"{""yeni mahallede site"": 34538.46}",0.0,
topcular_mh_ronesans,topcular mh. ronesans sitesi,1,1,"{""topcular mh. ronesans sitesi"": 48076.92}",0.0,
donanma_olkar_vadi,donanma olkar vadi,1,1,"{""donanma olkar vadi"": 32727.27}",0.0,
tasdan_premium_city,tasdan premium city,1,2,"{""tasdan premium city"": 50333.335}",0.0,
topcularda_havuzlu,topcularda havuzlu site,1,1,"{""topcularda havuzlu site"": 39531.25}",0.0,
sehitler_mah_vgm,sehitler mah.vgm sit,1,1,"{""sehitler mah.vgm sit"": 26250.0}",0.0,
ata_1,ata-1 sitesi,1,2,"{""ata-1 sitesi"": 36969.604999999996}",0.0,
firtina,firtina sitesi,1,1,"{""firtina sitesi"": 25000.0}",0.0,
mimoza,mimoza evleri,1,1,"{""mimoza evleri"": 32500.0}",0.0,
torunogullari_ormania,torunogullari ormania sitesi,1,1,"{""torunogullari ormania sitesi"": 28092.7}",0.0,
cb_envoy_ihsaniye_de,cb envoy ihsaniye'de site,1,1,"{""cb envoy ihsaniye'de site"": 28888.89}",0.0,
ayse_torunogullari,ayse torunogullari sitesi,1,1,"{""ayse torunogullari sitesi"": 39285.71}",0.0,
seval,seval sitesi,1,1,"{""seval sitesi"": 30588.24}",0.0,
balaban_city,balaban city sitesi,1,2,"{""balaban city sitesi"": 43620.130000000005}",0.0,
golcuk_hisareyn_de,golcuk hisareyn de site,1,1,"{""golcuk hisareyn de site"": 31666.67}",0.0,
menekse_park,menekse park evleri,1,1,"{""menekse park evleri"": 30937.5}",0.0,
ema_emlak_karakopru_vip,ema emlak karakopru mah vip sit,1,1,"{""ema emlak karakopru mah vip sit"": 34000.0}",0.0,
camlik,camlik sitesi,1,1,"{""camlik sitesi"": 41851.85}",0.0,
torunogullari,torunogullari sitesi,1,1,"{""torunogullari sitesi"": 29591.84}",0.0,
1sifir,1sifir site,1,1,"{""1sifir site"": 35185.19}",0.0,
hisareynde,hisareynde site,1,1,"{""hisareynde site"": 36551.72}",0.0,
orcun_manzara,orcun manzara evleri,1,1,"{""orcun manzara evleri"": 39666.67}",0.0,
nida_torunogullari,nida torunogullari sitesi,1,1,"{""nida torunogullari sitesi"": 30270.27}",0.0,
sokkk_fiyat_ihsaniye_merkez_de,sokkk fiyat ihsaniye merkez'de site,1,1,"{""sokkk fiyat ihsaniye merkez'de site"": 33333.33}",0.0,
golcuk_degirmendere_orcun,golcuk degirmendere-orcun site,1,1,"{""golcuk degirmendere-orcun site"": 27631.58}",0.0,
kw_arven_den_hisareyn_de_havuzlu,kw arven'den hisareyn'de havuzlu site,1,1,"{""kw arven'den hisareyn'de havuzlu site"": 33125.0}",0.0,
